Machine Module SVA1032X Plus
Trace Name,Trace A
Meas Type,S11
Start Frequency,+1.000000000E+05
Stop Frequency,+5.000000000E+07
Format,Smith,R+jX
IFBW,1.000000e+04




Trace Data
Frequency,Formatted Data
1.000000e+05,2.002167e+01,2.148455e+01,3.419373e-05,H
1.665333e+05,3.059076e+01,2.177786e+01,2.081298e-05,H
2.330667e+05,3.725801e+01,1.942388e+01,1.326404e-05,H
2.996000e+05,4.090846e+01,1.740873e+01,9.247950e-06,H
3.661333e+05,4.330336e+01,1.505560e+01,6.544538e-06,H
4.326667e+05,4.479021e+01,1.345433e+01,4.949128e-06,H
4.992000e+05,4.590286e+01,1.219344e+01,3.887512e-06,H
5.657333e+05,4.657150e+01,1.088872e+01,3.063268e-06,H
6.322667e+05,4.716941e+01,9.807193e+00,2.468679e-06,H
6.988000e+05,4.759676e+01,9.197142e+00,2.094692e-06,H
7.653333e+05,4.784035e+01,8.649573e+00,1.798723e-06,H
8.318667e+05,4.810947e+01,7.746967e+00,1.482170e-06,H
8.984000e+05,4.828493e+01,7.521292e+00,1.332425e-06,H
9.649333e+05,4.841949e+01,7.165124e+00,1.181807e-06,H
1.031467e+06,4.858674e+01,6.710001e+00,1.035351e-06,H
1.098000e+06,4.873970e+01,6.096090e+00,8.836274e-07,H
1.164533e+06,4.882354e+01,6.008321e+00,8.211478e-07,H
1.231067e+06,4.879046e+01,6.110042e+00,7.899194e-07,H
1.297600e+06,4.890425e+01,5.494275e+00,6.738911e-07,H
1.364133e+06,4.903228e+01,5.599119e+00,6.532554e-07,H
1.430667e+06,4.904104e+01,5.393941e+00,6.000506e-07,H
1.497200e+06,4.914730e+01,4.949644e+00,5.261557e-07,H
1.563733e+06,4.905959e+01,5.092143e+00,5.182723e-07,H
1.630267e+06,4.918986e+01,4.832951e+00,4.718173e-07,H
1.696800e+06,4.916509e+01,4.757632e+00,4.462521e-07,H
1.763333e+06,4.922100e+01,4.565946e+00,4.121132e-07,H
1.829867e+06,4.921141e+01,4.749538e+00,4.130970e-07,H
1.896400e+06,4.933221e+01,4.319189e+00,3.624870e-07,H
1.962933e+06,4.926578e+01,4.370635e+00,3.543718e-07,H
2.029467e+06,4.929118e+01,4.223640e+00,3.312265e-07,H
2.096000e+06,4.942525e+01,3.891374e+00,2.954825e-07,H
2.162533e+06,4.937284e+01,3.954647e+00,2.910483e-07,H
2.229067e+06,4.934152e+01,4.263324e+00,3.044005e-07,H
2.295600e+06,4.937316e+01,4.167746e+00,2.889517e-07,H
2.362133e+06,4.937794e+01,3.988682e+00,2.687479e-07,H
2.428667e+06,4.947778e+01,3.781507e+00,2.478090e-07,H
2.495200e+06,4.943281e+01,3.950286e+00,2.519668e-07,H
2.561733e+06,4.944281e+01,3.901071e+00,2.423651e-07,H
2.628267e+06,4.945658e+01,3.932701e+00,2.381451e-07,H
2.694800e+06,4.948736e+01,3.751197e+00,2.215458e-07,H
2.761333e+06,4.951006e+01,3.692412e+00,2.128195e-07,H
2.827867e+06,4.950119e+01,3.665494e+00,2.062974e-07,H
2.894400e+06,4.950518e+01,3.894210e+00,2.141317e-07,H
2.960933e+06,4.946029e+01,3.857430e+00,2.073431e-07,H
3.027467e+06,4.954113e+01,3.624015e+00,1.905157e-07,H
3.094000e+06,4.958595e+01,3.592861e+00,1.848163e-07,H
3.160533e+06,4.953156e+01,3.589167e+00,1.807397e-07,H
3.227067e+06,4.947099e+01,3.841215e+00,1.894440e-07,H
3.293600e+06,4.966747e+01,3.279518e+00,1.584745e-07,H
3.360133e+06,4.958435e+01,3.586996e+00,1.699004e-07,H
3.426667e+06,4.955954e+01,3.612837e+00,1.678018e-07,H
3.493200e+06,4.945816e+01,3.875238e+00,1.765611e-07,H
3.559733e+06,4.956728e+01,3.819208e+00,1.707560e-07,H
3.626267e+06,4.951600e+01,3.775173e+00,1.656904e-07,H
3.692800e+06,4.957745e+01,3.813736e+00,1.643671e-07,H
